screen_name,user_key,label_binary,followers_count,friends_count,favourites_count,listed_count,media_count,statuses_count,user_age,follower_growth_rate,friends_growth_rate,default_profile,default_profile_image,has_custom_timelines,possibly_sensitive,hashtag_in_description,numbers_in_description,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,description_length,followers_friend_ratio,num_digits_in_name,num_digits_in_username,url_in_description
BehzadZara,behzadzara,1,0.09988753572948872,-0.11385437072614416,-0.4351362376496149,0.14642828402660843,0.18078110969409014,-0.10711314497152107,1.2442846134086822,-0.670505707512104,-0.3069394820696163,0.0,0.0,1.0,0.0,0.0,0.0,0.7413824439009239,-0.5,0.4999999999999999,0.10098659064972988,1.2978108976670428,0.5849625007211564,1.9290184376543207,0.07239376948906931,0.2908442009775342,-0.5321783112736111,0.0,0.0,0.0,0.22963807175534695,-0.3236566839097652,0.7188297059608237,0.4819380060310041,-0.5347492947048132,-0.10798116713989543,0.16378913051998367,0.2391304347826087,0.09956051967371123,0.0,0.0,0.0
hamidsanati6661,hamidsanati6661,0,0.32177169893452445,0.38965885619080565,-0.9088838776983059,0.14642828402660843,-0.6603728296297572,-1.2981020319628969,-0.04829180580529155,0.11289090545664572,0.539970543114666,1.0,0.0,1.0,0.0,1.0,0.0,0.6323078819263657,0.0,-0.3154648767857287,0.3113746724727663,0.5509495245501241,0.0,1.2148677869963571,0.48755856720128005,0.3849568956749971,-0.9999564856356872,0.0,0.0,0.0,0.22963807175534695,0.6763433160902347,-0.1436253432028511,-0.21560159645854313,-1.0539046273253876,-1.3023789113228768,0.4077713949460866,-0.25,-0.16226368040106354,0.0,1.4649735207179269,0.0
ryaniran,ryaniran,0,-0.3369579521162156,0.15510083802853714,0.0029119008581061498,-0.2850972089384689,-0.2112890031934934,-0.2771257922234307,0.8204469560750064,-0.8538210358006801,-0.07240947348945895,1.0,0.0,1.0,0.0,0.0,0.0,-0.35998769969564104,-0.5,-0.3154648767857287,0.3113746724727663,0.3042065738489362,0.0,0.4645900188559534,0.6307162586649809,-2.746795789993661,-0.5652872709367144,0.6931471805599453,1.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,-0.2576036959637148,-0.2785014162449113,0.4512259914921221,-0.27691440503409787,0.5189188964386489,0.7717391304347826,-0.2769714730126254,0.0,0.0,0.0
Mahnush_A,mahnush_a,0,-0.13628224099316374,-0.11783214374185577,-0.40982319535215295,-0.8982444017039272,-0.5037299463203785,-0.26954143126050206,-0.5666581042897508,0.2917357246293818,0.40145525198874193,1.0,0.0,0.0,0.0,0.0,0.0,0.34394975956033375,-0.5,1.5165516281521685,-0.2475023859084279,-0.7217560654198893,1.3219280948873622,-0.2946041150210133,-0.4192923327572597,0.02802400648742235,0.20809070793658743,0.0,0.0,1.75647079736603,1.3846203144649545,1.2296380717553468,1.597362935864077,1.0876973572651383,-0.2881249909850718,-0.27171508297290725,-0.4257702916098104,-0.2826086956521739,-0.010281573215354346,0.0,0.0,0.0
Peleja11,peleja11,1,0.4851020880188286,-0.2030178462941028,0.5321857865925606,-0.12453878723484421,-0.31059682318702087,0.19477098305587798,-0.3210891343436938,0.5589620291434695,0.049973737180061734,1.0,0.0,1.0,0.0,0.0,0.0,0.5820853491063983,0.0,0.18453512321427132,-0.33732308080328444,-0.19232111536002214,0.0,-0.15522797808748992,0.23559635692657013,0.34942810095327403,0.37454177790964605,0.0,0.0,0.0,0.0,-0.3236566839097652,0.02062869042422323,-0.12495676027632954,-0.2501924412538815,0.19438782545679772,0.11713938829839489,-0.6739130434782609,0.3685123753174146,0.0,1.0,0.0
Ansari_Bahman,ansari_bahman,0,1.727598116621677,-0.3249395003797992,-0.06641058847358519,1.3914844572730762,0.7266432246139051,0.20602860098836664,0.38273824813768303,1.2992453961091452,-0.29153467555419404,1.0,0.0,1.0,0.0,0.0,1.0,-0.35998769969564104,-0.5,0.0,-0.20758259602405685,1.1089166704128446,0.0,-0.15522797808748992,0.4913677626351649,0.8346353751149309,-0.014622837637247284,0.0,0.0,0.0,0.0,0.0,-0.2576036959637148,-0.2785014162449113,0.6979108109180391,0.2060149230143294,0.18626744369804524,0.7391304347826086,1.1656478114838114,0.0,0.0,1.0
Kamran99575602,kamran99575602,0,-0.19541019568185716,0.18808903362807575,0.09906153717908156,-1.2850972089384687,-0.09174797202045913,0.10108838887016365,0.20292833290521448,-0.5192050009747993,0.15057948048883962,1.0,0.0,0.0,0.0,1.0,0.0,0.4807907438642421,1.1609640474436813,1.7324867603589633,-0.7954642051460892,-0.17421040962661208,1.3219280948873622,-0.0005330362140287964,-0.9352364777343702,0.11079288510651268,-0.031655880444210124,0.0,0.0,2.770926063898006,2.087353987783417,1.3362275830855712,1.4633158344347916,1.1532954322456244,-0.21482543286307773,0.09889138489038414,-0.6474894523050603,0.1956521739130435,-0.24283092662008138,0.0,2.0,0.0
Iranistics_UT,iranistics_ut,0,0.35055873863619635,-0.6576490088347998,-1.2506665607156864,0.4648554324615605,0.2924285331054564,-1.1072105587444578,-0.2835859234523504,0.3724702760909166,-0.2915904711970778,1.0,0.0,0.0,0.0,1.0,0.0,-0.35998769969564104,0.0,-0.3154648767857287,0.3113746724727663,0.8148385584318815,0.0,0.014929732069161893,-0.2781157987522976,0.7450310532127817,-0.75719451607093,0.0,0.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,-0.2576036959637148,-0.2785014162449113,0.027281757103031056,-1.1068605067844477,-0.42077922785254535,0.6739130434782609,0.6856839974296396,0.0,0.0,0.0
Lilium52709755,lilium52709755,0,-1.8081943109209924,-0.4465903554497012,-0.03840206113951688,-0.8982444017039272,-0.7768577067969957,-1.0279747255206335,-0.337015155407141,-1.1877503442085924,-0.14122245628443317,1.0,0.0,0.0,0.0,0.0,0.0,-0.6323078819263657,-0.5,0.0,-1.2454986898910656,-0.14702319166198516,0.0,-0.5354099811440466,-2.2726491877990305,-2.746795789993661,-0.6630583410582317,0.6931471805599453,1.0,-0.4425070493497601,-0.3236566839097652,-0.3236566839097652,2.151819237514123,1.0511569323264902,0.06782053067725165,-1.0274986606535588,-1.6142474614235454,-0.7934782608695652,-0.4480706369002555,0.0,2.0,0.0
NaaserXA,naaserxa,0,0.5219163578530246,-0.5542758589962694,0.4613360544802008,0.9810791837532257,-0.38518223039933,0.23290742356517374,-0.2733110711533522,0.5398943789755694,-0.24025589169271608,1.0,0.0,0.0,0.0,0.0,0.0,-0.35998769969564104,0.0,0.3154648767857287,-1.2454986898910656,-0.10798142251572881,0.0,-0.5354099811440466,-0.3394735854030827,0.32989547536509456,0.3705949011610488,0.0,0.0,0.0,0.0,0.0,0.7423963040362852,0.701411422306331,0.7116105367014776,0.23283456835140517,-1.0240635187368146,-0.6630434782608695,0.6900922596488377,0.0,0.0,0.0
