screen_name,has_profile,has_raw_tweet,has_temporal,has_graph
KazemyMone52971,True,False,True,False
Rastin696,True,False,True,False
CibPeran,True,False,True,False
sepidehmoh56925,True,False,True,False
Mitra_KN,True,False,True,False
leopoldfitz28,True,False,True,False
PrisonerN11,True,False,True,False
DozhmanII,True,False,True,False
Hgh41872294,True,False,True,False
Shahparast20,True,False,True,False
unknown_numbe7,True,False,True,False
legacyofgen,True,False,True,True
Banafsh48528599,True,False,True,False
_rainbowgems,True,False,True,False
Adel_CH56,True,False,True,False
darde1moshtarak,True,False,True,False
Mohammad137592,True,False,True,False
HYZ_IRAN,True,False,True,False
mobarezetanha,True,False,True,False
NassrinTehrani1,True,False,True,False
Pantea2024,True,False,True,False
catrin_zoro,True,False,True,False
alaghmandan,True,False,True,False
313Nobody313,True,False,True,False
javad4415524203,True,False,True,False
Sampeter510071,True,False,True,False
rafaeldahan,True,False,True,False
KhanoomGisoo,True,False,True,False
navid202003,True,False,True,False
LastSur79105913,True,False,True,False
Fanoosdaryaee,True,False,True,False
AjtmaDl,True,False,True,True
Ashkan89696978,True,False,True,False
you_MEHRAB,True,False,True,False
catnip1595748,True,False,True,False
The_Magnanimity,True,False,True,False
Chistakian,True,False,True,False
iranejan1991,True,False,True,False
IRAN5538,True,False,True,False
ferymalaki,True,False,True,False
VOID_MAYBE_NOT,True,False,True,False
MFarahani,True,False,True,True
minasasany,True,False,True,False
KianHakhamanesh,True,False,True,False
Tintin_in_Iran,True,False,True,False
ShayanNews,True,False,True,False
Ghoghnoos577473,True,False,True,False
kiairanian,True,False,True,False
ViemonX,True,True,True,False
persianempire23,True,False,True,False
MohmmadrezaBy1,True,False,True,False
maria_a_6,True,False,True,True
SaviorInShadow,True,False,True,False
KensingtonRoyal,True,False,True,False
patriotic__man,True,False,True,False
CyrusH84,True,False,True,True
Shadi10061433,True,False,True,False
ArastPerja,True,False,True,False
revme1401,True,False,True,False
ANUBISMICKEL,True,False,True,True
AliPayam,True,False,True,False
pahlavi1342,True,False,True,False
Mhdwrr,True,False,True,False
Flllokiii,True,False,True,False
Iran_foreve,True,False,True,False
mardiazdir22134,True,False,True,False
pariiSHAHdokht,True,False,True,False
Baobaotbh,True,False,True,False
dwd25559533,True,False,True,True
amirza_abdola,True,False,True,False
MhmdBdaghy,True,False,True,False
Saghivr,True,False,True,False
roshangarnasl,True,True,True,False
samuraiassass,True,False,True,False
Vahomane,True,False,True,False
rezapahlavism,True,False,True,False
Masuod67122354,True,False,True,False
mahali0105,True,False,True,True
MmmmMmm38894657,True,False,True,True
danekesh,True,False,True,False
amir68545,True,False,True,False
dokhtarekorosh,True,False,True,False
eli507030036851,True,False,True,False
lilimz57,True,False,True,False
bahmandk,True,False,True,False
SpiritOf34505,True,False,True,False
Felicity_6878,True,False,True,False
Azadeh135879,True,False,True,False
Lidiya04176693,True,False,True,False
darivash1983,True,False,True,False
ZMehragin,True,False,True,False
soheilni1969,True,False,True,False
TTaghari82663,True,False,True,False
hamedm84,True,False,True,False
dryayy_amy7342,True,False,True,False
AgathaChrist14,True,False,True,True
BanafshehJamali,True,False,True,False
SamAriana001,True,False,True,False
azad81732181,True,False,True,False
deep_alizarin,True,False,True,False
Dayzadd,True,False,True,False
SepehrKaiser,True,False,True,False
saniimii,True,False,True,False
harpakkk,True,False,True,False
LRciYjgptO10861,True,False,True,False
,True,False,True,False
rezza986,True,False,True,True
mr_bangiy,True,False,True,True
ManiaIrani,True,False,True,False
Warrior4iran,True,False,True,False
pahlaviimperium,True,False,True,False
ShaniB86723150,True,False,True,False
Mootagilani1984,True,False,True,False
Barzisavah,True,False,True,False
DarwishKhaan,True,False,True,True
,True,False,True,False
Homayun1967,True,False,True,False
gun40651318,True,False,True,False
fakhr_a84634,True,False,True,False
fgjdhg4455,True,False,True,False
AbdallahBe53252,True,False,True,False
mayiaaar,True,False,True,False
Iloveirannn,True,False,True,False
perseplan,True,False,True,False
HareDoroth31490,True,False,True,False
thespay1,True,False,True,False
KMinmaruru,True,False,True,False
jBNo61ZD5QtPW6A,True,False,True,False
Griffin_63,True,False,True,False
jnwyr97p5t,True,False,True,True
1Samuelll,True,False,True,False
VEeoI860y59Sked,True,False,True,False
rouhhhhh,True,False,True,True
V_Iran2022,True,False,True,True
kian_nika,True,False,True,True
hamburgnazila,True,False,True,False
austina331z,True,False,True,False
hamid0325,True,False,True,True
mobarez_nastooh,True,True,True,True
Bita92539826,True,False,True,False
PnMd1982,True,True,True,False
SeyedRicky2019,True,False,True,False
LDwachy,True,False,True,False
lionofpersia25,True,False,True,False
harati1969,True,False,True,False
a_nsyrpwr,True,False,True,True
alrza000,True,False,True,False
MT1978Ir,True,False,True,False
AvakhDel,True,False,True,False
JadehRoshan,True,False,True,False
ali_x6666,True,False,True,False
sawaki2473,True,False,True,False
SooreBoz,True,True,True,False
zizoomaria,True,False,True,False
a_pwya,True,False,True,False
SashAimani0011,True,False,True,False
narsis_vol8347,True,False,True,False
Iman_13602,True,False,True,False
sergio81247809,True,False,True,True
bazkiyai,True,False,True,False
marjanhastaam,True,False,True,False
Sherimehr_,True,False,True,False
arash_tirandaz,True,False,True,False
Iranfighter1401,True,False,True,False
Mohammad1068990,True,False,True,False
lovembatv,True,False,True,False
Bahoc0139,True,False,True,False
B04067489,True,False,True,False
freehgiv,True,False,True,False
farvardin_banou,True,False,True,False
ahura_a,True,False,True,True
Parsa1244564,True,False,True,False
typical_iranian,True,False,True,False
kashkoolian,True,False,True,False
freakantagonist,True,False,True,False
Amirhos12333760,True,False,True,True
MGouniani,True,False,True,False
DADA_IR_,True,False,True,False
Efroudris,True,False,True,False
Milad__Irani,True,False,True,False
Aviiation_Daily,True,False,True,True
faetwee,True,False,True,True
MiniRandy996,True,False,True,False
kevinirani20,True,False,True,False
kourosh19896143,True,False,True,False
iran_kingd7536,True,False,True,False
Roshanaeii,True,True,True,False
BcuzTheSkysHigh,True,False,True,False
Gorbesiiyah,True,False,True,True
sadghi1400,True,False,True,False
BeniBravoTX,True,False,True,False
EmmanuelMacron,True,False,True,False
taha890Fat,True,False,True,False
flyartg,True,False,True,False
nadia71887412,True,False,True,True
mjloco1,True,False,True,False
TrumpRealDaily,True,False,True,False
Alihastam1984,True,False,True,False
justice_for_ir,True,False,True,False
artemis_zaman,True,False,True,False
Babak_Kasravi,True,False,True,False
sobheazadiiii,True,False,True,True
SherryMollaei,True,False,True,False
ShahanshahCyrus,True,False,True,True
Arash58020582,True,False,True,False
Amirossein98,True,False,True,False
NahalMolaei,True,False,True,False
5Faryad86947,True,False,True,False
HomyF53,True,False,True,False
Taitan_Iran,True,False,True,False
LadyL__LadyL,True,False,True,False
Honer76526363,True,False,True,True
Fatima99052801,True,False,True,False
hotbabe1267,True,False,True,False
AzadehE5,True,False,True,False
Hamidre93580933,True,False,True,False
NegedeYehuda,True,False,True,False
batistooota_a,True,False,True,False
Shahinn_Javid,True,False,True,False
MrMorgholis,True,False,True,False
geeeechi_gotti,True,False,True,False
fantomPT,True,False,True,False
vanshoreman,True,False,True,True
KavemobarezAnti,True,False,True,False
hossein_68_11,True,False,True,False
IrajRezazadegan,True,False,True,True
mamalism123,True,False,True,False
KhasteJan,True,False,True,False
Hamidkarage,True,False,True,False
ravinsoon,True,False,True,False
sarbedarnovin1,True,False,True,False
ShahrzadEb11340,True,False,True,False
joker_yaghi67,True,False,True,False
ana18202269,True,False,True,False
Nova73895266,True,False,True,False
panisher696,True,False,True,False
KhodadadZe69107,True,False,True,False
Morakabatchian3,True,False,True,True
fully_nothingby,True,False,True,False
Fahimehkhezr,True,True,True,True
schrodingersag,True,False,True,False
dawnofIran,True,False,True,True
dragon72fly,True,False,True,False
artofpersia,True,False,True,False
NDawwdabady,True,False,True,False
fchaman11,True,False,True,False
awnaveed11,True,False,True,False
MorningsMaria,True,False,True,False
aena7777rst,True,False,True,False
Melat1919673,True,False,True,False
faragorn215535,True,False,True,False
IranianWoman,True,True,True,False
KarenGlazer22,True,False,True,False
AzadAnd25166157,True,False,True,False
ArezoMahmoodi,True,False,True,False
Eric_Schmitt,True,False,True,False
Anna_Firth,True,False,True,True
MehranfarMahsa,True,False,True,False
alikarimi16684,True,False,True,False
Eda17725761,True,False,True,False
casandan_ep,True,False,True,False
GoldaOfIran,True,False,True,False
MamanDrya,True,False,True,False
The_Knight_Fork,True,False,True,False
Napirisha2,True,False,True,False
NoaMagid,True,False,True,False
1IqZbxWfInLsi5T,True,False,True,False
ShirOkhorshid22,True,False,True,True
Shaghayegh_3,True,False,True,False
Spahbodkhorshid,True,False,True,False
iraane_azaad,True,False,True,True
HNeumannMEP,True,False,True,False
saeed05773937,True,False,True,False
koolsoomakbari,True,False,True,False
damonimani,True,False,True,False
soobaan7,True,False,True,False
mahdiseyed6657,True,False,True,False
FabioSer593517,True,False,True,False
Alinda5980,True,False,True,False
fada_reza,True,False,True,True
BijornIronside4,True,False,True,False
fariba_nia,True,False,True,False
Zarafreedom,True,False,True,False
Hosseinla1,True,True,True,False
playDRAGARK,True,False,True,False
heart_israeli,True,False,True,False
Azadinazikast,True,False,True,False
TASIB51,True,False,True,False
RM15393278,True,False,True,False
ChikaKhris27766,True,False,True,False
MRYAZDAN,True,True,True,True
KamranZyzy34451,True,False,True,False
Behesht2489,True,False,True,False
ayrany_bab74090,True,False,True,False
liliirndst,True,False,True,False
churchileiranii,True,False,True,False
iran2024_25,True,False,True,False
newsfouri,True,False,True,False
gabar05,True,False,True,True
shahanshaeiran,True,False,True,False
Mirahmadmir5,True,False,True,True
mah_irani,True,False,True,False
Frixtionism,True,False,True,False
shino_sdch,True,True,True,False
kamikosoi,True,False,True,False
PrwyzThmasby,True,False,True,False
bmw_i82,True,False,True,False
NaderAf72500406,True,False,True,False
mahsa_hadis,True,False,True,False
siktir1401,True,False,True,True
mariya26007693,True,False,True,True
yebekhe,True,True,True,False
orkedeh,True,False,True,False
Monessezavar,True,False,True,True
TruthHostage,True,False,True,True
GGhasedak,True,False,True,False
P_E_2582,True,False,True,False
Che_F1996,True,False,True,False
aryan84565,True,False,True,True
Mahnaz7374,True,False,True,False
Sheyda_RI,True,True,True,True
KhanoomX,True,False,True,True
alimola46224636,True,False,True,False
dmorgannnnn,True,False,True,False
hamid_salimy,True,False,True,False
zazzanone,True,False,True,False
CH_4O5,True,False,True,False
shah29145,True,False,True,False
welder_68,True,False,True,True
leilagh50,True,False,True,True
Electro79391479,True,False,True,False
mehhdiiiiiii,True,False,True,False
FarhadiFar80323,True,False,True,False
jub_alberto,True,False,True,True
segaro2,True,False,True,False
Azadi31411401,True,False,True,False
Jonas_1574,True,False,True,False
,True,False,True,False
a_shenas,True,False,True,False
emanullqw,True,False,True,True
Ulkucu9897,True,False,True,False
MBMshky,True,False,True,False
Bahar_1372,True,False,True,False
PADENAA1,True,False,True,True
ShapurZulaktaf,True,False,True,False
Alireza76453,True,False,True,False
nafas21666146,True,False,True,True
AAfagh_99,True,False,True,False
hektorbarbos,True,False,True,True
Aylardoktor,True,False,True,False
pedram1726155,True,False,True,False
FrdmiRAN,True,False,True,False
oghabeesorkh,True,False,True,False
aliimani6766,True,False,True,False
DeaHamy39179,True,False,True,False
smb1381,True,False,True,True
ARFmusik,True,False,True,False
baraye_Watan,True,False,True,False
Tara32373334,True,False,True,False
ayran4773,True,False,True,False
ghoghnoos_y,True,False,True,False
azadi4_iran,True,False,True,False
plaaaaazaaaaa,True,False,True,True
daheshastii,True,False,True,False
PersianImguard,True,False,True,True
larri515,True,False,True,False
NN52736678,True,False,True,False
dokhtarahvazi,True,False,True,False
Lulujoonpink,True,False,True,False
iran14181429,True,False,True,False
Iranshahri2500,True,False,True,False
semaj_allive,True,False,True,False
AyatMohaqeqi,True,False,True,True
yelling_fish,True,False,True,False
MozMirh,True,False,True,False
,True,False,True,False
Shaah_Rezaa,True,False,True,False
parhamyt5,True,False,True,True
MahsaAminiAzad,True,False,True,False
AnOldProg,True,False,True,True
MHpoorkhalily,True,False,True,False
mootarez1354,True,False,True,False
shagholos1,True,False,True,False
Roboticccc,True,False,True,False
archbaba1360,True,False,True,True
MasoudNaseri15,True,False,True,False
Gorg_Sepid,True,False,True,False
haminraad,True,False,True,False
arash19673910,True,False,True,False
Ariobarzan42749,True,False,True,False
afoon60050465,True,False,True,False
s_e1401,True,False,True,False
alifarhadi12049,True,False,True,False
Javad0666,True,False,True,False
mahyarakbari3,True,False,True,False
___Iran____,True,False,True,True
mimenime,True,False,True,False
Pac777434617,True,False,True,False
TSchwarzbard,True,False,True,False
Mahoor129920,True,False,True,False
i_am_rumiii,True,False,True,True
democratiran,True,False,True,False
Ammlodsamsar,True,False,True,True
PsrAsfhan27734,True,True,True,False
Iran_banoo_fri,True,False,True,False
AmirMaghsoudi13,True,False,True,False
hogh6158,True,False,True,True
MozhganNazari7,True,False,True,False
mhiggins,True,False,True,False
alester1109,True,False,True,False
titanium2o,True,False,True,False
sorena55710,True,False,True,False
Cathy1335,True,False,True,False
dokhtarkaveh1,True,False,True,False
cmaabd,True,False,True,False
BahramM3545,True,False,True,True
d31382,True,False,True,True
masoudoff,True,False,True,False
Avaye_fakhteh,True,False,True,False
YaserAzadbakht,True,False,True,False
Presence2022,True,False,True,False
MohammadFe42847,True,False,True,False
LudvigVitt,True,False,True,False
urray306,True,False,True,False
Bahareh_azadi,True,False,True,False
tgdood,True,False,True,False
podshah,True,False,True,False
Hamuon4,True,False,True,True
koooham,True,False,True,False
Armin4733883404,True,False,True,False
i_savak_officer,True,False,True,False
mmzad22101979,True,False,True,False
Hamkelasi1,True,False,True,False
KHANDAEIALI,True,False,True,True
dariushk60,True,False,True,False
ShasiDT,True,False,True,True
WNSS_1941,True,False,True,False
MinooNasr,True,False,True,False
lilttlemabel,True,False,True,False
nazmik2xxx,True,False,True,False
zanbagheabii,True,False,True,False
Kym1390609mast,True,False,True,False
MahinazReza,True,False,True,True
persianroger,True,False,True,True
IRAN0070,True,False,True,False
mr_yousefi_,True,True,True,False
nadrshah97937,True,False,True,False
SVakili297556,True,False,True,False
gidora6666,True,False,True,False
Tahmoores3,True,False,True,True
SiriusXMPatriot,True,False,True,False
IranPahlaviiii,True,False,True,False
ampahlavi,True,False,True,False
SystemAnalyst72,True,False,True,False
morteza62711637,True,False,True,True
synqsmy12,True,False,True,False
azarbood_ahorai,True,False,True,False
snappguy,True,False,True,False
nasrin16178547,True,False,True,False
Arman8056,True,False,True,False
parsa2422512047,True,False,True,False
redbad0,True,False,True,False
holdencalfield1,True,False,True,False
RomainRolland84,True,False,True,False
wwenews2022,True,False,True,False
Anoushieh,True,False,True,False
Persepolis4807,True,False,True,False
sababagherii,True,True,True,False
javidshah2025,True,False,True,False
ShahpoorSepanta,True,False,True,True
raz_alod,True,False,True,False
the_azraell,True,False,True,True
HananyaPersian,True,True,True,False
rifleman737477,True,False,True,True
hadikabi15,True,False,True,True
Reza05050505,True,False,True,False
kda198000,True,False,True,False
liberalclassico,True,False,True,False
Pendar_Farda,True,False,True,True
_Dokhtraneh_,True,False,True,False
903Lyla59453,True,False,True,True
Soldierparsi70,True,False,True,False
AliRahpeim49895,True,False,True,False
Ramiz198900,True,False,True,False
hamed_moree,True,False,True,False
downwithmulla,True,False,True,False
4houseHouse,True,False,True,True
MPouia,True,False,True,False
sorena20785,True,False,True,True
mahnaz_sedigh,True,False,True,False
picha19M,True,False,True,False
CNa8564,True,False,True,False
fatherrastaky,True,False,True,False
morrysafi,True,True,True,False
PejmanPars54282,True,False,True,False
myd1773437,True,False,True,False
Arash_Ashayi,True,False,True,False
avesta70,True,False,True,False
MasoudK06645536,True,False,True,True
FreedomPheonix,True,False,True,True
moujmouj098,True,False,True,False
IranAzarbaijan7,True,False,True,True
dragonfly651,True,False,True,False
1979Shahdom,True,False,True,True
koji6996,True,False,True,True
Saman76420176,True,False,True,False
QuangHuyBroker,True,False,True,False
ReaderToIslam,True,False,True,True
NaeimehDoustdar,True,True,True,True
Sana22209,True,False,True,False
chandgharnsukut,True,False,True,False
satrapp2018,True,False,True,False
Doktor_Babak_4,True,False,True,False
chingakchook,True,False,True,False
mat81m,True,False,True,False
AmbitiousMitra,True,False,True,False
sjd1836860,True,False,True,False
Pifpafam,True,False,True,True
mani37954348751,True,False,True,False
PYKhasti,True,False,True,False
tarannom28969,True,False,True,False
Badger8814,True,False,True,False
Iranistics_UT,True,True,True,False
eurojewcong,True,False,True,False
Yamaha4002,True,False,True,False
ghahremanghobad,True,False,True,False
GhaneiJoshua,True,False,True,True
badboyxx100,True,False,True,False
shakila3498,True,False,True,False
x_factor_xx,True,False,True,True
Breaking911,True,False,True,False
alek1350,True,False,True,False
SunSkyBnd,True,False,True,True
ann_padr,True,False,True,False
moslehiali,True,True,True,False
YepremKhann,True,True,True,False
Nilo42727265,True,False,True,False
LakLak_Muzik,True,True,True,False
Ap_Lortaj,True,False,True,True
FafarMir,True,False,True,False
Anadnamm,True,False,True,False
anusheRavan22,True,False,True,False
iranwillbefree2,True,False,True,False
darband_esarat,True,False,True,False
rominaromina00,True,False,True,True
migmig_13402,True,False,True,False
rashidkadivar,True,False,True,False
mahsa_piraei,True,True,True,False
PTruth6382316,True,False,True,False
Naz17225178,True,False,True,False
Sedayenghelab,True,False,True,False
P_Noor_Pahlavi,True,False,True,True
HoCStaffer,True,False,True,False
sandis_khorrrrr,True,False,True,False
naftaliin_ii,True,False,True,False
petrosfadakari,True,False,True,False
Saeedse6,True,False,True,False
milmil7701,True,False,True,False
MazF75,True,False,True,False
sagittarius9187,True,False,True,False
DaryoushPa45981,True,False,True,False
LeedsArya,True,False,True,False
kayksal1,True,False,True,False
hossein_1996_75,True,False,True,True
hy_flany,True,False,True,False
Majoo0r_66,True,False,True,False
hamed_amu,True,False,True,False
Fardayei_Azadi,True,False,True,False
mithrandir1986,True,False,True,False
MandanaYekta,True,False,True,False
monarchisttt,True,False,True,False
golbahar1996,True,False,True,False
RezaVaisi,True,True,True,True
mahdieh_golroo,True,True,True,False
Jimin322935,True,False,True,False
Efafgdf768,True,False,True,False
Nasser97139685,True,False,True,False
KjM30488,True,False,True,False
jorj_the_great,True,False,True,False
sahariraniiiii,True,False,True,False
iran_tr,True,False,True,False
Refiiigh,True,False,True,False
antisefased,True,False,True,False
amirmhb70,True,False,True,False
Richydon19,True,False,True,False
FarawayMountain,True,False,True,False
Maral_kh_2022,True,False,True,False
Rob_Roos,True,False,True,False
teerdad1,True,False,True,False
Aisashah,True,False,True,True
Amirhosein1986,True,False,True,False
shattkk,True,False,True,False
Sinnerlondon,True,True,True,False
mahsaamini571,True,False,True,True
AllaAriya27867,True,False,True,False
sam2tik,True,False,True,True
siasism68,True,False,True,False
Corleone_TwT,True,False,True,False
ebneansan,True,False,True,True
behgolamini,True,False,True,False
RAmoo1355453,True,False,True,False
sayeh992240,True,False,True,False
resilientiran,True,False,True,False
MoSafabakh90539,True,False,True,False
MadaniAref,True,False,True,False
mitra19190,True,False,True,False
sarzaminjavidIR,True,False,True,False
Mahtab_shabe14,True,False,True,False
payandeiran68,True,False,True,False
hahagim,True,False,True,False
Sina78653,True,False,True,False
MirSaqibAshiq,True,False,True,False
Veryoldpirate,True,False,True,False
ArmanNexus50788,True,False,True,True
abbasbabakan,True,False,True,False
AlianoTorkan7,True,False,True,False
Hope38879766,True,False,True,False
baman34691597,True,False,True,False
meysampapi,True,False,True,False
hasan_nadiri,True,False,True,False
maryshiry1,True,False,True,False
farrokhan00,True,False,True,False
VAHIDAYAN,True,False,True,False
kaft_ar,True,False,True,False
Mo_Bahrami1978,True,False,True,True
DrMahmoodSayah,True,False,True,False
Elena__t_,True,False,True,False
LSadqy24886,True,False,True,False
nima74r,True,False,True,False
zohi_iran,True,False,True,True
ShivaRahbaran,True,False,True,False
IranBibi,True,False,True,False
matin_Irani_,True,False,True,False
Pahlavi_051,True,False,True,True
Oxyn3,True,False,True,False
Schrdinger97070,True,False,True,False
KillersRd,True,False,True,True
mo13544588,True,False,True,False
DabiriSohr40648,True,False,True,False
thesoundoftree,True,False,True,False
MohandesNazer,True,False,True,False
DarwishJohen,True,False,True,False
Iran2023Rev,True,False,True,False
FSolaymantash,True,False,True,False
Azzi2013,True,False,True,True
Saba24937496291,True,False,True,False
parsigirl2025,True,False,True,False
julidehabot,True,False,True,False
betheljtroy,True,False,True,False
Iran10538038245,True,False,True,False
zahra_Zanan,True,False,True,False
Majixofpersia,True,False,True,False
RoyalGuardianIR,True,False,True,True
AQA_Hanaei,True,False,True,False
Fay95219555,True,False,True,False
bullgangd,True,False,True,False
arezoooo9,True,False,True,True
dokhtarreiran,True,False,True,False
RonSpcbuffalo,True,False,True,False
awmirh0sein,True,False,True,False
dudereligion,True,False,True,False
RepPatFallon,True,False,True,False
Haniagulalai,True,False,True,False
MahsaYXZ,True,False,True,False
xyztime123,True,False,True,False
lighthavisrg,True,False,True,False
immrshady,True,False,True,False
BernardBlack_PJ,True,False,True,False
Kalemaat_Pashto,True,False,True,False
parvin_etesabi,True,False,True,True
benyamin_aras,True,True,True,True
mrndy46701,True,False,True,False
MashruteChi,True,False,True,False
bimbarambom,True,False,True,False
HamidMahin,True,False,True,False
Makepersiafree,True,False,True,False
emadyazdan1,True,False,True,True
sooseesbandari,True,False,True,False
response_days,True,False,True,False
Jokeram2404,True,False,True,True
MHD197610,True,False,True,False
InfoMo42041,True,False,True,False
rezashah844242,True,False,True,False
mySlf57691,True,False,True,False
Faraasaam,True,False,True,False
MyPinkyland,True,False,True,True
SalimiReza10591,True,False,True,False
HyrcaniHRM,True,False,True,False
realmrpahlavi,True,False,True,False
bokone3fasedd,True,False,True,False
marrynikoo1353,True,False,True,False
KhansariMo94282,True,False,True,False
AmirYaghtin,True,False,True,False
HelloAg89951506,True,False,True,False
Z_beh_z,True,False,True,False
hojjat_kalashi,True,True,True,True
ghomarboss,True,False,True,False
Eblis369,True,False,True,False
persian_Tirdad,True,False,True,False
BhRngyn,True,False,True,False
Rahaaa97183782,True,False,True,False
BashtIran,True,False,True,False
Khodam_Hbk,True,False,True,False
Salvadoor1363,True,False,True,False
sepahansport_sc,True,False,True,False
maanii_a,True,True,True,False
ferf3r1,True,False,True,True
haqamanesh,True,False,True,True
TraderTom1010,True,False,True,False
WhiteCharl01,True,False,True,False
MerdasCino,True,False,True,True
Sarbazmihan17,True,False,True,False
Pooya_saqqez,True,False,True,False
Javid469875,True,False,True,False
Masoud2500,True,False,True,False
mhdira24166,True,False,True,False
zrtst14,True,False,True,True
meganhartl63165,True,False,True,False
VictorV79723767,True,False,True,True
JAz15769699,True,False,True,False
faceless709,True,False,True,False
2af5cf3ce06046b,True,False,True,False
meganhartley50,True,False,True,False
toharda,True,False,True,False
asasendekalsin,True,False,True,False
afshari_aku,True,True,True,True
Milad_ica,True,False,True,False
KRavanasa,True,False,True,False
siraf1962,True,False,True,False
Roshansteel,True,False,True,False
ncole_r,True,False,True,False
EterbarIran,True,False,True,False
MDokht87288,True,False,True,False
rezaazad7,True,False,True,False
maesta105406,True,False,True,False
mrnobody2582,True,False,True,False
ehsan79494665,True,False,True,True
NimaForati,True,False,True,False
Difen_Bakhia,True,False,True,False
SekineSia,True,False,True,False
mihaschw,True,False,True,False
MazinaniMg,True,False,True,False
AfshinMaga5518,True,False,True,False
pahlavi_press,True,False,True,False
The_firegirl,True,False,True,False
InsMedeiros16,True,False,True,False
lastknight2022,True,False,True,True
AliAghell,True,True,True,False
Puzzeleazadi,True,False,True,True
Naha2m,True,False,True,True
g71855,True,False,True,False
utuber_24,True,False,True,False
zakhmi_etemad,True,False,True,False
Amir17599129,True,False,True,True
EdalatNema54091,True,False,True,False
Irancoup,True,False,True,True
MehdiShokoohiCa,True,False,True,False
Aryabod0,True,False,True,False
Javadarya79,True,False,True,False
hamedk1364,True,False,True,False
VitoCorleo85453,True,False,True,False
amirhosseinrj22,True,False,True,False
almrino1,True,False,True,False
Mahnaz99751439,True,False,True,True
Kavosh91201017,True,False,True,False
Maryam_Rajavi,True,True,True,False
AM67991118,True,False,True,False
asal05219,True,False,True,False
nixonist,True,False,True,False
amirarsalan_60,True,False,True,False
SaeidMiran,True,False,True,False
hn25361401,True,False,True,False
moolight183548,True,False,True,False
ShahArsia,True,False,True,False
sadi25002500,True,False,True,True
coffeinnnnn,True,False,True,False
Ffarzam2,True,False,True,True
fatimaw_1,True,False,True,False
bahkiani46,True,False,True,False
Sepideyes,True,False,True,False
SiamakAmanat,True,False,True,False
diako_ako23,True,False,True,False
iran_azad2022,True,False,True,False
HadiZbf,True,False,True,False
Moladrah3,True,False,True,False
aryameh98026266,True,False,True,False
C_AB_,True,False,True,True
MMV82894051,True,False,True,True
MortezaRouhani,True,False,True,False
BJF_FJB,True,False,True,False
Frank5215015183,True,False,True,False
Balrotsa,True,False,True,True
zarassvand1972,True,False,True,False
r_mehravar,True,False,True,False
UNKNOWN456456,True,False,True,False
alikariiimiii,True,False,True,False
PiroozNik,True,False,True,False
Mehran2577,True,False,True,False
BamdadeVatan,True,False,True,False
alireza60438887,True,False,True,False
_SASAN_K,True,False,True,False
hashpapoolan,True,False,True,False
Hoseinyakuza,True,False,True,True
7_salamoon,True,False,True,False
kolakollection,True,False,True,False
RealSamShahan,True,False,True,False
marpelle6612,True,False,True,True
AlizFarnaz,True,False,True,False
georgehellborn2,True,False,True,True
MehdiHajati,True,True,True,True
synrymy85767377,True,False,True,True
kiarashsotude30,True,False,True,True
thekineticmusi1,True,False,True,True
Mobinashariati1,True,False,True,False
shapoorzolketaf,True,False,True,False
pedzmani,True,False,True,False
star50953592861,True,False,True,False
aly67731950,True,False,True,True
Fdd36276722,True,False,True,False
DeerDeerhunte1,True,False,True,False
Rootfox133,True,False,True,True
Masoud492,True,False,True,False
__mustafii,True,False,True,False
MahdiGh59578180,True,False,True,False
Shahla_aryana,True,False,True,True
salmanmirzaei4,True,False,True,False
ARAD59740327,True,False,True,False
no76885,True,False,True,False
Alii1360h,True,False,True,False
3adegh_,True,False,True,True
minion140100,True,False,True,False
alwaysRevenant,True,False,True,False
SABAARIA6,True,False,True,False
hengamehfapa,True,False,True,True
iranlian,True,False,True,False
ManiV6688,True,False,True,False
Sahel_____,True,False,True,False
DariushAvakh,True,False,True,False
ketn7912,True,True,True,True
itamarbengvir,True,False,True,False
lightworksright,True,False,True,False
amir1360586,True,False,True,False
AryamirM,True,False,True,True
goorill1980,True,False,True,False
Artin24803171,True,False,True,True
Ali766414856329,True,False,True,False
Abanmah_98,True,False,True,True
bamzz382,True,False,True,False
sadism_emam,True,False,True,False
you_call_me_Ali,True,False,True,False
nil069015890662,True,False,True,False
mmdmy65885107,True,False,True,False
MikaelX4444,True,False,True,False
BabakIranyar,True,False,True,True
pournazeri,True,False,True,True
M005h00,True,False,True,False
Hmeejar,True,False,True,False
Zelfeshe4,True,False,True,False
cpt_alek,True,False,True,False
honarpardaz,True,False,True,False
persianbaddiex,True,False,True,False
HiHi94280595,True,False,True,False
bakhtak86,True,False,True,True
silentowll,True,False,True,False
Farhad344615,True,False,True,False
IranSazeMellat,True,False,True,False
021babak,True,False,True,False
Alpp1722668,True,False,True,False
kiyarash_ir,True,False,True,True
1977_2536,True,False,True,False
Nova_hastam,True,False,True,False
TouranGoudarzi,True,False,True,False
Meysamtajik83Ta,True,False,True,True
ArianaGirl2025,True,False,True,False
Padegani2581,True,False,True,False
mehdi0468,True,False,True,False
azadi50890671,True,False,True,True
Aryayizadeh,True,False,True,False
iranbanoo202,True,False,True,False
someoneir,True,False,True,False
onlymuratt,True,True,True,False
pelidianat,True,False,True,False
MiladMoham66925,True,False,True,True
lucky_yara,True,False,True,True
Adrian701884149,True,False,True,False
behroz40,True,False,True,False
Behrouzjt,True,True,True,False
Seeamack,True,False,True,False
FarzanehAghaei,True,True,True,False
